dataset,query_id,label,fixed_f1,chosen_f1,chosen_tokens,fixed_tokens,features_json
hotpotqa,5ae52c0f5542992663a4f12e,adaptive_k_full,1.000000,1.000000,301.0,1829.0,"[14.0, 13.0, 0.9285714285714286, 1.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.709983, 0.47531239999999997, 0.11063230191512785, 0.37391900000000006, 0.12743262866857386, 0.1220733454181296, 0.038479794586630964, 0.0007605815913902733, 0.40302091740224766, 0.12743262866857386, 1.0, 0.1493718657455602, 0.39181157487160023, 0.5873383484209544, 0.4126616515790457, 1.6751005674244122, 0.46121157847656674, 2.276770426675044, 0.9887888328654838]"
hotpotqa,5adbfbd555429947ff173893,adaptive_k_full,0.800000,0.800000,348.0,1226.0,"[11.0, 11.0, 1.0, 1.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.386573, 0.24507910000000002, 0.07451410252757527, 0.248012, 0.08802994518499742, 0.20562739767133248, 0.032273335178607886, 0.015875397402301775, 0.3800032594102537, 0.20562739767133248, 2.0, 0.15773397241951678, 0.41299686509375955, 0.6171150457138124, 0.3828849542861876, 1.612911705066048, 0.4689395627637055, 2.257063189173024, 0.9802300883647996]"
hotpotqa,5ab7f0015542992aa3b8c88b,adaptive_k_full,0.000000,0.000000,302.0,1849.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.327549, 0.2057877, 0.05822003419451074, 0.18739399999999998, 0.18385340819236198, 0.05278294239945779, 0.0717846795441293, 0.09317384574521673, 0.37666425481378357, 0.18385340819236198, 1.0, 0.15916840510876012, 0.4105765310560349, 0.6198694091046257, 0.3801305908953742, 1.604271867484927, 0.4768552642718063, 2.26423232143641, 0.9833436029468228]"
hotpotqa,5ac547525542993e66e822a3,fixed_10_full,0.000000,0.000000,2258.0,2258.0,"[33.0, 29.0, 0.8787878787878788, 1.0, 3.0, 10.0, 1.0, 1.0, 0.0, 0.322758, 0.2548371, 0.046439494724749106, 0.12189, 0.027441612601391767, 0.003231523308484873, 0.0773024990860026, 0.001115386760359152, 0.26946814641310207, 0.16149251141722282, 4.0, 0.12665267341372194, 0.37259763197744755, 0.5780987148260595, 0.42190128517394054, 1.3688657039251861, 0.4436474974196951, 2.2862096497661604, 0.9928882353674093]"
hotpotqa,5a7cbf8c554299452d57b9f4,adaptive_k_full,1.000000,1.000000,319.0,2202.0,"[8.0, 8.0, 1.0, 0.0, 0.0, 4.0, 1.0, 1.0, 0.0, 0.342669, 0.1306165, 0.07562579718092233, 0.263185, 0.5158651643422661, 0.05666109277466006, 0.09412581820940909, 0.010024250807630709, 0.7115000189687424, 0.5158651643422661, 1.0, 0.26234740633840287, 0.501505552514422, 0.664645737713076, 0.3353542622869239, 3.4662047339672264, 0.5723421283942591, 2.172194176223352, 0.9433719443561815]"
hotpotqa,5a7ddc5a5542995f4f4022da,adaptive_k_full,1.000000,1.000000,247.0,1471.0,"[20.0, 16.0, 0.8, 1.0, 0.0, 13.0, 3.0, 2.0, 0.0, 0.827722, 0.5451870999999999, 0.12243466741609584, 0.46490899999999996, 0.18927731774677967, 0.11737998989999054, 0.037046254660381174, 0.01365192661304155, 0.34845274137935195, 0.18927731774677967, 1.0, 0.15182347491347467, 0.3801759065832629, 0.578737281201261, 0.421262718798739, 1.5348080845540515, 0.44628292425805766, 2.2784520615300545, 0.989519157603591]"
hotpotqa,5a7a1cd85542990783324e65,adaptive_k_full,0.666667,0.666667,228.0,1833.0,"[15.0, 14.0, 0.9333333333333333, 1.0, 2.0, 4.0, 1.0, 0.0, 0.0, 0.589998, 0.3447994, 0.09159469996915762, 0.32041800000000004, 0.30448238807589184, 0.07622737704195609, 0.05893748792368787, 0.031171292106075013, 0.4495099983389774, 0.30448238807589184, 1.0, 0.17111340680987264, 0.396094656777245, 0.5861747439235683, 0.41382525607643167, 1.8165634198307818, 0.47061020762944744, 2.2713544426828607, 0.9864367009036021]"
hotpotqa,5ae0a59a55429945ae9593e2,adaptive_k_full,0.666667,0.666667,382.0,1888.0,"[18.0, 18.0, 1.0, 1.0, 1.0, 4.0, 1.0, 2.0, 0.0, 0.297908, 0.2096442, 0.0466673917222722, 0.140963, 0.08397558977939502, 0.11968795735596222, 0.018448648576070467, 0.05088148018851459, 0.30533251876418227, 0.11968795735596222, 2.0, 0.14210171328374455, 0.38543112568818977, 0.5946837546662392, 0.4053162453337607, 1.4395376594007163, 0.4537439318514276, 2.278460896286128, 0.9895229944894026]"
hotpotqa,5a8b987f5542997f31a41d7a,coverage_guided_ultra,1.000000,1.000000,431.0,1416.0,"[17.0, 12.0, 0.7058823529411765, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.390049, 0.1952254, 0.07535236316559686, 0.260854, 0.3673820468710341, 0.02302531220436404, 0.1433691664380629, 0.00893477486161992, 0.5683311583929198, 0.3673820468710341, 1.0, 0.19979418661711026, 0.4479806418632002, 0.627374306826878, 0.37262569317312194, 2.316590644525218, 0.5166904755996838, 2.237710467981153, 0.9718253083413578]"
hotpotqa,5a8739a05542994775f607ab,fixed_10_full,1.000000,1.000000,1730.0,1730.0,"[18.0, 14.0, 0.7777777777777778, 1.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.43445, 0.3238586, 0.07611551206055177, 0.239233, 0.10155368857175738, 0.02502934745079985, 0.003132696512832319, 0.06329381977212573, 0.15980204856715385, 0.11791920819426861, 6.0, 0.13414805103214797, 0.3718400561232587, 0.6012979121134964, 0.3987020878865035, 1.1901957131585867, 0.4286533489810978, 2.273729850541914, 0.9874683274290588]"
hotpotqa,5ae67dba55429908198fa5f0,coverage_guided_ultra,0.000000,0.000000,379.0,1654.0,"[18.0, 14.0, 0.7777777777777778, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.497137, 0.28970890000000005, 0.08362221430391567, 0.29241799999999996, 0.29199798043597636, 0.06121250279098113, 0.051173016693587516, 0.019570058152984075, 0.4257438090506238, 0.29199798043597636, 1.0, 0.17159880141756084, 0.40407940522365726, 0.6048281568153412, 0.3951718431846588, 1.741383054742122, 0.47100890071609686, 2.2643268554416602, 0.9833846585436551]"
hotpotqa,5a7b3f4d5542992d025e67bb,adaptive_k_full,0.800000,1.000000,378.0,1527.0,"[18.0, 16.0, 0.8888888888888888, 1.0, 0.0, 9.0, 2.0, 1.0, 0.0, 0.41148, 0.2682051, 0.07182156393514416, 0.22917200000000001, 0.1105594439583941, 0.1288616700690192, 0.07829056090210944, 0.03388500048605038, 0.38017643627879844, 0.1288616700690192, 2.0, 0.1534199014112707, 0.40656572153176807, 0.6063355991366309, 0.3936644008633691, 1.6133623478209727, 0.47066882427106393, 2.2680409897157405, 0.9849976865639359]"
hotpotqa,5ae2dfd155429928c423951b,answer_aware_fallback,1.000000,1.000000,1129.0,1385.0,"[27.0, 19.0, 0.7037037037037037, 1.0, 0.0, 11.0, 1.0, 1.0, 0.0, 0.600911, 0.42248089999999994, 0.06626149358933889, 0.25176299999999996, 0.23592012793907913, 0.02639825198739916, 0.04903055527357623, 0.005518288065953263, 0.3385975627006328, 0.23592012793907913, 1.0, 0.14223388560287578, 0.35583525787793013, 0.5478586132532857, 0.4521413867467145, 1.5119387888608204, 0.4307214849034775, 2.2912097691388538, 0.9950597596198276]"
hotpotqa,5ab6ba245542995eadef007f,coverage_guided_ultra,1.000000,1.000000,393.0,1400.0,"[9.0, 9.0, 1.0, 1.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.525068, 0.25536400000000004, 0.11746297783557166, 0.387336, 0.30131906724462354, 0.1186208262548851, 0.007155263699177926, 0.1583528228724661, 0.4996305240464092, 0.30131906724462354, 1.0, 0.20561551354145452, 0.46854450901458305, 0.6892263592362274, 0.31077364076377245, 1.9985231874790657, 0.5253072942345863, 2.204926436829618, 0.9575873845177021]"
hotpotqa,5ab8854555429934fafe6e0c,adaptive_k_full,1.000000,1.000000,483.0,1484.0,"[20.0, 19.0, 0.95, 1.0, 2.0, 5.0, 0.0, 1.0, 0.0, 0.371756, 0.1553327, 0.08998511202532339, 0.27455599999999997, 0.2331986571837441, 0.36629940068216793, 0.05104692325073434, 0.018539041737053324, 0.6982590731555106, 0.36629940068216793, 2.0, 0.23932887280012516, 0.5186982522031742, 0.6745482438662304, 0.3254517561337697, 3.3141013068982117, 0.5930725223991778, 2.1644071697037113, 0.9399900903941568]"
hotpotqa,5a8eea4a5542990e94052bb7,adaptive_k_full,0.000000,0.000000,436.0,1880.0,"[22.0, 20.0, 0.9090909090909091, 1.0, 0.0, 5.0, 1.0, 1.0, 0.0, 0.426481, 0.2615646, 0.10141511124797921, 0.282435, 0.021051348125707796, 0.21902968713729332, 0.01826107141935987, 0.15544186024699808, 0.354261971811171, 0.21902968713729332, 2.0, 0.16304996930012702, 0.44657228080558303, 0.6727871432143341, 0.32721285678566603, 1.54861562482979, 0.5020806208894252, 2.2282659571302035, 0.9677236093945152]"
hotpotqa,5a74c85055429916b0164218,coverage_guided_ultra,0.000000,0.000000,408.0,1059.0,"[15.0, 15.0, 1.0, 0.0, 2.0, 4.0, 0.0, 1.0, 0.0, 0.292575, 0.19004000000000001, 0.03744952688352684, 0.13595699999999997, 0.29984790224728697, 0.04070067504058789, 0.005212338716568397, 0.009416388960095728, 0.368599504400581, 0.29984790224728697, 1.0, 0.15395443064617972, 0.3632714165438855, 0.5612013260366239, 0.43879867396337613, 1.5837808284433663, 0.43561918018956564, 2.284995124508346, 0.9923607737498085]"
hotpotqa,5a88dcf9554299206df2b383,coverage_guided_ultra,1.000000,1.000000,378.0,1524.0,"[12.0, 11.0, 0.9166666666666666, 1.0, 0.0, 6.0, 1.0, 0.0, 0.0, 0.643776, 0.32937120000000003, 0.15469630822537428, 0.520633, 0.129225072074759, 0.2747539516850581, 0.0662217914305597, 0.031366500149120215, 0.5231245029326971, 0.2747539516850581, 2.0, 0.19545606901878487, 0.4821502304998129, 0.6789109066002127, 0.3210890933997872, 2.096983397448217, 0.534916550654859, 2.197845974094689, 0.9545123786226007]"
hotpotqa,5a7625c7554299109176e668,adaptive_k_full,0.000000,0.000000,417.0,2378.0,"[13.0, 13.0, 1.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.574581, 0.27676500000000004, 0.13585565232775557, 0.417508, 0.1992077705319181, 0.2001336626167589, 0.16086852854514858, 0.009979445891876023, 0.5606050321886731, 0.2001336626167589, 2.0, 0.20760609181074197, 0.4985558144996658, 0.6810799775983235, 0.31892002240167655, 2.2758567422406006, 0.5624024589018009, 2.193190087658159, 0.9524903528348475]"
hotpotqa,5ac0d83a554299294b219038,coverage_guided_ultra,0.000000,0.000000,442.0,1752.0,"[17.0, 17.0, 1.0, 1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.443845, 0.3074129, 0.09794833148293032, 0.23816099999999998, 0.03459766359877881, 0.03815746488075794, 0.003969854341042449, 0.10816613908008425, 0.34284265903637534, 0.26611767621579613, 4.0, 0.14438073353460443, 0.4176425257365582, 0.6458265089070758, 0.35417349109292423, 1.5217055911353694, 0.48289084502804325, 2.2523506677258216, 0.9781834663044289]"
hotpotqa,5a790d8f554299029c4b5eec,coverage_guided_ultra,1.000000,1.000000,436.0,1860.0,"[16.0, 15.0, 0.9375, 1.0, 0.0, 8.0, 3.0, 2.0, 0.0, 0.392498, 0.22331059999999997, 0.0771822334818059, 0.241568, 0.15647468267354234, 0.18069900993126076, 0.07294304684355077, 0.010973304322569809, 0.5361454071103547, 0.18069900993126076, 2.0, 0.17576326426063074, 0.44052454294601334, 0.6257329477418447, 0.37426705225815526, 2.155848007821511, 0.5130917578333833, 2.247992242000941, 0.9762906260623281]"
hotpotqa,5ab2c5e255429916697740ba,adaptive_k_full,0.333333,0.333333,969.0,1803.0,"[19.0, 17.0, 0.8947368421052632, 1.0, 0.0, 9.0, 1.0, 1.0, 0.0, 0.584162, 0.449984, 0.07493371840767012, 0.21300899999999995, 0.07193723658848046, 0.03903711641633665, 0.04491733457499805, 0.09285095572803437, 0.2345342559084637, 0.09285095572803437, 5.0, 0.12981839354288152, 0.3657098919072678, 0.5746622102119187, 0.4253377897880814, 1.30639418905259, 0.43831916693479483, 2.288988576484345, 0.9940951079067304]"
hotpotqa,5abcfc365542993a06baf9d6,answer_aware_fallback,1.000000,1.000000,1184.0,1681.0,"[21.0, 20.0, 0.9523809523809523, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.367214, 0.2374302, 0.070123214289991, 0.20408099999999998, 0.11855484812670539, 0.04634082578550928, 0.1561569003360438, 0.05075514550098857, 0.3518112054551296, 0.1561569003360438, 3.0, 0.1546618753637911, 0.42014663677998837, 0.6254040134742758, 0.3745959865257242, 1.5427603939098578, 0.48777548015731176, 2.26013010086393, 0.9815620311886446]"
hotpotqa,5a8ee6915542990e94052bad,answer_aware_fallback,0.666667,0.666667,1349.0,1894.0,"[38.0, 32.0, 0.8421052631578947, 1.0, 2.0, 6.0, 2.0, 1.0, 0.0, 0.439483, 0.37301280000000003, 0.06147196684798689, 0.18477, 0.0017270292593797932, 0.020885904574238348, 0.05092574684345011, 0.053399107587779375, 0.09387166284020083, 0.14829925162065422, 8.0, 0.117819817443262, 0.35059172232159325, 0.5665071010967988, 0.43349289890320114, 1.1035964321946221, 0.40894981909607453, 2.288280450244025, 0.9937875725880686]"
hotpotqa,5abba4855542993f40c73b68,coverage_guided_ultra,0.000000,0.000000,487.0,1952.0,"[25.0, 20.0, 0.8, 1.0, 1.0, 8.0, 0.0, 1.0, 0.0, 0.49398, 0.3620873, 0.09567819603446753, 0.33524899999999996, 0.027136726183246286, 0.10062755577148867, 0.005781610591521975, 0.06632252317907611, 0.25504878740029957, 0.28331511397222553, 9.0, 0.1364256630928508, 0.38814451652957727, 0.6079815558292158, 0.39201844417078424, 1.3423697862175976, 0.4442674932723958, 2.2646177831875027, 0.9835110068583071]"
hotpotqa,5ae0bae555429906c02dab08,adaptive_k_full,0.000000,0.000000,264.0,1733.0,"[21.0, 19.0, 0.9047619047619048, 1.0, 0.0, 6.0, 2.0, 1.0, 0.0, 0.445258, 0.2527061, 0.08570020846818285, 0.294637, 0.2457788518117586, 0.03577476429395984, 0.14171109783541225, 0.09349186314451396, 0.4469408747288089, 0.2457788518117586, 1.0, 0.17619598418874732, 0.43567408938684116, 0.6347393276220875, 0.36526067237791254, 1.8081249441633436, 0.5017669342210086, 2.2488399348565946, 0.9766587743918873]"
hotpotqa,5ab271fe554299449642c8a6,answer_aware_fallback,0.000000,0.000000,1128.0,1423.0,"[15.0, 14.0, 0.9333333333333333, 1.0, 0.0, 8.0, 1.0, 0.0, 0.0, 0.390812, 0.1822345, 0.07704433508993376, 0.280208, 0.4244905478849165, 0.08433466730806632, 0.03881150015864402, 0.0002891415821418022, 0.570443077489944, 0.4244905478849165, 1.0, 0.21445555040346367, 0.4432119055392914, 0.6323445889773891, 0.367655411022611, 2.3279801758440755, 0.5064945000711751, 2.2269119921592435, 0.967135589878937]"
hotpotqa,5a7997a2554299029c4b5f59,coverage_guided_ultra,1.000000,1.000000,525.0,1836.0,"[17.0, 16.0, 0.9411764705882353, 1.0, 0.0, 4.0, 0.0, 1.0, 0.0, 0.521536, 0.2051851, 0.1179120948829678, 0.408737, 0.45551409682169586, 0.06069954902442026, 0.15380913302245672, 0.016683412075101215, 0.6908880690882317, 0.45551409682169586, 1.0, 0.25417830047113554, 0.5155427952614493, 0.6779853897773278, 0.32201461022267214, 3.2350740945209133, 0.5840862521071879, 2.168944904024031, 0.9419608033698147]"
hotpotqa,5add673e5542992ae4cec54d,coverage_guided_ultra,0.800000,0.800000,399.0,1961.0,"[17.0, 17.0, 1.0, 1.0, 0.0, 4.0, 1.0, 2.0, 0.0, 0.321249, 0.2330079, 0.052124174618788925, 0.14877300000000002, 0.05587877316349621, 0.08338702999853706, 0.02018683326640694, 0.023841319350410426, 0.3310360499176651, 0.17158341348922487, 4.0, 0.137870432719234, 0.3867066309768896, 0.5948236089849314, 0.40517639101506864, 1.4948488627480176, 0.4540107625487489, 2.278018271171503, 0.9893307648445692]"
hotpotqa,5ae819ac55429952e35eaa16,adaptive_k_full,0.000000,0.000000,324.0,1731.0,"[24.0, 19.0, 0.7916666666666666, 1.0, 0.0, 12.0, 1.0, 0.0, 0.0, 0.747795, 0.2592965, 0.16889254094734318, 0.583143, 0.6017290835055061, 0.021358794856879207, 0.10078430585922615, 0.024823648192352176, 0.7346705982254494, 0.6017290835055061, 1.0, 0.2883937885779407, 0.5119517617862177, 0.66810466010918, 0.33189533989081993, 3.768900066528234, 0.5878388611237316, 2.1466304633330675, 0.9322697649109719]"
hotpotqa,5aba65a055429939ce03dcd2,adaptive_k_full,0.000000,0.000000,358.0,1880.0,"[14.0, 13.0, 0.9285714285714286, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.359761, 0.1775826, 0.06663694510134749, 0.2358, 0.3768168311740294, 0.14579679287082256, 0.004174993954319682, 0.021908989579192854, 0.5518663779564766, 0.3768168311740294, 1.0, 0.2025879787772, 0.4255501383581499, 0.6122035604839663, 0.38779643951603365, 2.2314772889387857, 0.49546530084793267, 2.2432149390912244, 0.9742158697702578]"
hotpotqa,5a87bada5542994846c1cddc,answer_aware_fallback,1.000000,1.000000,1160.0,1424.0,"[22.0, 21.0, 0.9545454545454546, 1.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.416718, 0.2392138, 0.07723971694381071, 0.26239599999999996, 0.34586938889128854, 0.008034210185305214, 0.003892320466118471, 0.02403063942522287, 0.3640375505737693, 0.34586938889128854, 1.0, 0.17420316052000342, 0.40070681540947883, 0.6233674645860732, 0.3766325354139268, 1.5724198824981037, 0.46067552889837265, 2.2527706532667438, 0.9783658637073306]"
hotpotqa,5ae74fc45542997b22f6a6b4,answer_aware_fallback,1.000000,1.000000,1238.0,1681.0,"[22.0, 19.0, 0.8636363636363636, 1.0, 0.0, 3.0, 1.0, 1.0, 0.0, 0.46887, 0.2289537, 0.08847179724415008, 0.351256, 0.4486382152835541, 0.04113080384754835, 0.017546441444323612, 0.050950156759869455, 0.5243457674835242, 0.4486382152835541, 1.0, 0.20478812965241444, 0.4221897265691709, 0.6204940125448944, 0.37950598745510555, 2.1023675006725857, 0.48311094140308336, 2.2377294982404843, 0.9718335730779747]"
hotpotqa,5adf65555542992d7e9f9334,coverage_guided_ultra,1.000000,1.000000,410.0,2008.0,"[16.0, 16.0, 1.0, 1.0, 0.0, 9.0, 1.0, 1.0, 0.0, 0.275427, 0.17554029999999998, 0.04885844504494591, 0.13963699999999998, 0.045438537253065236, 0.31251838055092634, 0.007479295784363938, 0.013658791621736386, 0.4322379432662738, 0.31251838055092634, 2.0, 0.15690243209109248, 0.4074135682803322, 0.5960614172358143, 0.4039385827641858, 1.7613012143729576, 0.4821886683050327, 2.2671713758671412, 0.9846200180681026]"
hotpotqa,5ade69e455429975fa854ec5,coverage_guided_ultra,0.000000,0.000000,368.0,1608.0,"[16.0, 16.0, 1.0, 1.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.351861, 0.2395193, 0.07027714654003817, 0.23229099999999997, 0.10570935681988052, 0.04334950449183063, 0.06647227172093524, 0.020317682266576906, 0.28954331397909966, 0.11425250311912939, 6.0, 0.14690298443590977, 0.4032827417247796, 0.6228917669682569, 0.3771082330317432, 1.407545343264715, 0.4554294952763936, 2.2576044462482234, 0.9804651533258498]"
hotpotqa,5ae057fd55429945ae959328,adaptive_k_full,0.000000,0.000000,221.0,1242.0,"[10.0, 10.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.385385, 0.22122799999999998, 0.06291170061284307, 0.23206, 0.3599102196504793, 0.010000389221168506, 0.02477003515964555, 0.07139094671562207, 0.42869338453754036, 0.3599102196504793, 1.0, 0.17420263257815466, 0.39547118809553944, 0.6004425298786772, 0.3995574701213228, 1.7503735698745984, 0.4602875807640445, 2.2660672352925695, 0.9841404959093206]"
hotpotqa,5ab28019554299722f9b4d51,adaptive_k_full,0.000000,0.000000,247.0,1860.0,"[17.0, 15.0, 0.8823529411764706, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.315788, 0.2129159, 0.04285633558868514, 0.158788, 0.222120536562504, 0.03511216385676471, 0.05727260060546946, 0.0414011932055683, 0.3270801930409009, 0.222120536562504, 1.0, 0.14831583737992324, 0.37385183539604133, 0.5753262203527308, 0.42467377964726916, 1.4860611764705884, 0.4426283109958929, 2.283387363147247, 0.991662531862466]"
hotpotqa,5a75f79555429976ec32bcca,fixed_10_full,1.000000,1.000000,3050.0,3050.0,"[16.0, 15.0, 0.9375, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.575039, 0.4264705999999999, 0.10341461810517891, 0.39274999999999993, 0.12239169865000461, 0.027212067355431538, 0.013604294665231349, 0.06053154655597274, 0.1883472251447293, 0.260257130385939, 9.0, 0.13483672731484891, 0.3678352036459254, 0.5901060940660389, 0.40989390593396124, 1.2320539410196858, 0.4182699768295707, 2.2692240070500573, 0.9855114644642257]"
hotpotqa,5adef80b5542993a75d263c4,adaptive_k_full,1.000000,1.000000,224.0,1680.0,"[16.0, 16.0, 1.0, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.410752, 0.20900500000000002, 0.07763631160223933, 0.27253, 0.2947885828918666, 0.21368611717045813, 0.025134387659707075, 0.010646326737301379, 0.545134290277345, 0.2947885828918666, 1.0, 0.19652735580488503, 0.4317188584005167, 0.6127709863400396, 0.38722901365996026, 2.198451056268298, 0.5020185025693068, 2.243236585699053, 0.9742252707725896]"
hotpotqa,5ae0aaf455429945ae959401,coverage_guided_ultra,0.666667,0.666667,396.0,1369.0,"[13.0, 13.0, 1.0, 1.0, 0.0, 5.0, 1.0, 2.0, 0.0, 0.420834, 0.3201458, 0.060332744924791876, 0.16629899999999997, 0.03458846005788509, 0.047199133149887995, 0.09316737716059069, 0.002844351929739526, 0.3237499821782461, 0.1487950118098823, 4.0, 0.13145073275988628, 0.37905448080218457, 0.576400814878721, 0.4235991851212792, 1.4787430294213761, 0.4528974716679468, 2.285316479489611, 0.992500336444904]"
hotpotqa,5ab47d765542991751b4d78f,adaptive_k_full,0.800000,0.800000,214.0,1223.0,"[14.0, 13.0, 0.9285714285714286, 1.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.536121, 0.3165949, 0.10043084553407881, 0.33949699999999994, 0.22597137586477678, 0.10769583732030635, 0.007528151294204181, 0.022328914554736626, 0.41425909449545906, 0.22597137586477678, 1.0, 0.1693397461551023, 0.4132501818570041, 0.6240012078526849, 0.3759987921473151, 1.7072394818296457, 0.4736293182466511, 2.254113756961364, 0.9789491662305281]"
hotpotqa,5a7ed2c655429930675135e5,adaptive_k_full,1.000000,1.000000,422.0,1717.0,"[24.0, 23.0, 0.9583333333333334, 1.0, 2.0, 10.0, 1.0, 0.0, 0.0, 0.417443, 0.2234515, 0.07676029962584825, 0.297176, 0.38672824792845967, 0.046969286824788084, 0.0288039325129419, 0.009836073427988968, 0.47341553218044147, 0.38672824792845967, 1.0, 0.18681593097383548, 0.40717918653488566, 0.6059668429166956, 0.3940331570833044, 1.8990305660566196, 0.45847465698098927, 2.2476136675890612, 0.976126213284259]"
