retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
dense,716,"[""13290521"", ""5409325"", ""27167110"", ""13867350"", ""10024681"", ""17544977"", ""39048693"", ""22362025"", ""1381673"", ""982650""]","[0.867676, 0.859375, 0.858398, 0.854004, 0.845703, 0.843262, 0.842773, 0.842773, 0.842285, 0.842285]",0.0,0.0,0.0
dense,718,"[""17587795"", ""3174305"", ""4392608"", ""2754534"", ""22038539"", ""4434951"", ""9993008"", ""11359243"", ""11935250"", ""503050""]","[0.868164, 0.857422, 0.855469, 0.850586, 0.848633, 0.84668, 0.845703, 0.845703, 0.845215, 0.845215]",1.0,1.0,1.0
dense,721,"[""1834762"", ""12670680"", ""14853989"", ""28149602"", ""5811042"", ""28015516"", ""17741440"", ""14644164"", ""32454714"", ""5476778""]","[0.900391, 0.865234, 0.85498, 0.850586, 0.849609, 0.847656, 0.847168, 0.84668, 0.845703, 0.845215]",1.0,1.0,1.0
dense,723,"[""5531479"", ""36345578"", ""1871230"", ""9225850"", ""878526"", ""20608982"", ""17967608"", ""32533299"", ""12058271"", ""38587347""]","[0.929199, 0.861328, 0.85498, 0.851562, 0.850098, 0.848145, 0.847168, 0.845703, 0.844727, 0.844238]",1.0,1.0,1.0
dense,727,"[""36444198"", ""14492339"", ""34469966"", ""22621251"", ""5372773"", ""14934137"", ""29423324"", ""5798227"", ""24998637"", ""25148216""]","[0.879883, 0.857422, 0.854004, 0.852051, 0.84668, 0.844727, 0.844238, 0.84375, 0.843262, 0.842285]",0.0,0.0,0.0
dense,728,"[""36444198"", ""14492339"", ""34469966"", ""22621251"", ""5372773"", ""14934137"", ""3616843"", ""84244109"", ""7489663"", ""24998637""]","[0.885742, 0.86084, 0.855469, 0.854492, 0.851562, 0.846191, 0.844727, 0.844238, 0.844238, 0.84375]",0.613147,1.0,0.5
dense,729,"[""26851674"", ""10279084"", ""22198971"", ""8133180"", ""32101982"", ""10627801"", ""14407673"", ""18038250"", ""8698208"", ""4391121""]","[0.859375, 0.850098, 0.84668, 0.84668, 0.84668, 0.846191, 0.845703, 0.844727, 0.84375, 0.842773]",1.0,1.0,1.0
dense,742,"[""32159283"", ""25028913"", ""24338780"", ""3984231"", ""44384384"", ""20083834"", ""43629704"", ""40156901"", ""41913714"", ""10576136""]","[0.834473, 0.82666, 0.825684, 0.821289, 0.817383, 0.816406, 0.81543, 0.814453, 0.813965, 0.813477]",1.0,1.0,1.0
dense,743,"[""32159283"", ""10576136"", ""25028913"", ""43629704"", ""24338780"", ""3984231"", ""6158879"", ""33884866"", ""9846940"", ""23195674""]","[0.850098, 0.842773, 0.837402, 0.836914, 0.83252, 0.831055, 0.831055, 0.831055, 0.827637, 0.827637]",1.0,1.0,1.0
dense,744,"[""4138659"", ""6454371"", ""8460275"", ""1344498"", ""3468459"", ""23895668"", ""8477699"", ""4423401"", ""46594244"", ""22317868""]","[0.899414, 0.876465, 0.861816, 0.835449, 0.826172, 0.822266, 0.819824, 0.819824, 0.819336, 0.818848]",0.5,0.333333,1.0
dense,756,"[""27134527"", ""2831620"", ""17919731"", ""1748921"", ""8646760"", ""6669242"", ""25901598"", ""12172346"", ""12217662"", ""7451607""]","[0.884277, 0.872559, 0.862793, 0.856934, 0.85498, 0.853516, 0.852539, 0.845215, 0.844238, 0.84375]",0.63093,0.5,1.0
dense,759,"[""12409683"", ""10617916"", ""1805641"", ""3929361"", ""6503185"", ""5289038"", ""18074797"", ""13948920"", ""17925632"", ""1349033""]","[0.919434, 0.908203, 0.90332, 0.887695, 0.874512, 0.871094, 0.869629, 0.865234, 0.86084, 0.858887]",0.5,0.333333,1.0
dense,768,"[""19497526"", ""1373287"", ""2890952"", ""1748921"", ""6421792"", ""8698857"", ""24731248"", ""30543439"", ""12622860"", ""7915836""]","[0.853027, 0.852051, 0.841309, 0.835449, 0.835449, 0.834473, 0.834473, 0.833984, 0.83252, 0.831055]",0.386853,0.2,1.0
dense,770,"[""15476777"", ""2492146"", ""13256155"", ""195680777"", ""25589047"", ""7165938"", ""24980622"", ""10958594"", ""9929089"", ""35301079""]","[0.907715, 0.881836, 0.843262, 0.842285, 0.84082, 0.840332, 0.837891, 0.836914, 0.835938, 0.835449]",1.0,1.0,1.0
dense,775,"[""11569583"", ""43014661"", ""31293581"", ""27635177"", ""12552297"", ""16630060"", ""40349336"", ""5572127"", ""13106686"", ""19822046""]","[0.906738, 0.895996, 0.875, 0.874512, 0.87207, 0.864258, 0.861816, 0.859863, 0.856934, 0.855957]",0.0,0.0,0.0
dense,781,"[""24338780"", ""40632104"", ""39084565"", ""8246922"", ""6270720"", ""1386103"", ""3984231"", ""34378726"", ""23912923"", ""2947124""]","[0.925293, 0.891602, 0.882812, 0.880371, 0.876953, 0.867188, 0.86084, 0.855957, 0.853516, 0.851562]",1.0,1.0,1.0
dense,783,"[""24338780"", ""39084565"", ""1386103"", ""14934137"", ""29015485"", ""21878751"", ""8246922"", ""40632104"", ""2947124"", ""854417""]","[0.87793, 0.86377, 0.857422, 0.855957, 0.854492, 0.852051, 0.852051, 0.851074, 0.849609, 0.849609]",0.315465,0.125,1.0
dense,784,"[""2356950"", ""42662816"", ""28704738"", ""6285534"", ""23727313"", ""6054657"", ""25597580"", ""3140772"", ""16627684"", ""33677323""]","[0.894043, 0.887695, 0.880371, 0.875977, 0.872559, 0.871094, 0.868652, 0.866699, 0.865723, 0.863281]",1.0,1.0,1.0
dense,785,"[""54561709"", ""54440"", ""9142761"", ""39285547"", ""46602807"", ""9973014"", ""33904789"", ""27910499"", ""15570962"", ""21644993""]","[0.854492, 0.852539, 0.831543, 0.829102, 0.82666, 0.826172, 0.826172, 0.825195, 0.824219, 0.82373]",0.0,0.0,0.0
dense,793,"[""23403754"", ""23887844"", ""39381118"", ""15836115"", ""34436231"", ""37444589"", ""10993232"", ""8551160"", ""935034"", ""2543135""]","[0.820801, 0.814453, 0.813965, 0.813477, 0.809082, 0.808594, 0.806641, 0.805664, 0.805664, 0.804688]",0.315465,0.125,1.0
dense,800,"[""4679264"", ""22264117"", ""22543403"", ""9291668"", ""4434951"", ""6040392"", ""7988832"", ""1871499"", ""11935250"", ""1848452""]","[0.866699, 0.861816, 0.86084, 0.854004, 0.852051, 0.848145, 0.844238, 0.842773, 0.841797, 0.841797]",0.5,0.333333,1.0
dense,805,"[""22180793"", ""17188921"", ""3727986"", ""7986878"", ""10486817"", ""14149065"", ""3559136"", ""1791714"", ""45764440"", ""13952658""]","[0.897461, 0.866699, 0.85791, 0.850586, 0.841309, 0.837402, 0.836426, 0.835938, 0.834473, 0.833984]",1.0,1.0,1.0
dense,808,"[""36606083"", ""18111172"", ""20821402"", ""33989422"", ""13245542"", ""23698769"", ""12207340"", ""600808"", ""2817000"", ""38477436""]","[0.814941, 0.8125, 0.808105, 0.803711, 0.80127, 0.80127, 0.798828, 0.797852, 0.797363, 0.796875]",1.0,1.0,1.0
dense,811,"[""19799455"", ""23868856"", ""13001323"", ""980008"", ""8698208"", ""41644178"", ""5572127"", ""25827024"", ""22198971"", ""33912020""]","[0.873047, 0.860352, 0.844727, 0.844238, 0.839355, 0.839355, 0.836914, 0.836426, 0.835938, 0.835938]",1.0,1.0,1.0
dense,814,"[""33387953"", ""12685434"", ""470625"", ""10326242"", ""8133180"", ""39758684"", ""39225849"", ""4396105"", ""15322518"", ""28614776""]","[0.906738, 0.85791, 0.855469, 0.850586, 0.849121, 0.849121, 0.848633, 0.848145, 0.848145, 0.847656]",1.0,1.0,1.0
dense,820,"[""4465762"", ""1259280"", ""25799020"", ""36606083"", ""39729277"", ""33989422"", ""27061085"", ""17539488"", ""20821402"", ""7416873""]","[0.862793, 0.850586, 0.849121, 0.848633, 0.846191, 0.84375, 0.84375, 0.843262, 0.841797, 0.841309]",0.0,0.0,0.0
dense,821,"[""4465762"", ""1259280"", ""33989422"", ""17539488"", ""36606083"", ""34559336"", ""25799020"", ""7416873"", ""39729277"", ""11011905""]","[0.856445, 0.851074, 0.844727, 0.843262, 0.840332, 0.840332, 0.838867, 0.838379, 0.837891, 0.837891]",0.0,0.0,0.0
dense,823,"[""15319019"", ""25014337"", ""2319305"", ""6426919"", ""9505402"", ""6421792"", ""19497526"", ""10542877"", ""2638387"", ""18321590""]","[0.876953, 0.875488, 0.867188, 0.858887, 0.851562, 0.84668, 0.843262, 0.841797, 0.840332, 0.838867]",1.0,1.0,1.0
dense,830,"[""1897324"", ""11535539"", ""11822354"", ""30675656"", ""1387654"", ""12737132"", ""52873726"", ""36310858"", ""34445160"", ""17055665""]","[0.853027, 0.845215, 0.842773, 0.841309, 0.841309, 0.840332, 0.839355, 0.837891, 0.836426, 0.835449]",1.0,1.0,1.0
dense,831,"[""1897324"", ""1387654"", ""11822354"", ""12737132"", ""52873726"", ""29467201"", ""11535539"", ""36310858"", ""30675656"", ""29863668""]","[0.845703, 0.843262, 0.840332, 0.840332, 0.839355, 0.838379, 0.838379, 0.838379, 0.838379, 0.837402]",1.0,1.0,1.0
dense,832,"[""30303335"", ""10562341"", ""19561411"", ""2714623"", ""21199527"", ""37964706"", ""14405193"", ""36399109"", ""9301606"", ""9505448""]","[0.891602, 0.855469, 0.853027, 0.852051, 0.847656, 0.847168, 0.847168, 0.84668, 0.844727, 0.84375]",1.0,1.0,1.0
dense,834,"[""23100962"", ""13823200"", ""7230315"", ""22995164"", ""8536018"", ""23122306"", ""20381484"", ""1800734"", ""9159125"", ""22059387""]","[0.880371, 0.870605, 0.854492, 0.853027, 0.850586, 0.850586, 0.849609, 0.848145, 0.847168, 0.846191]",0.0,0.0,0.0
dense,837,"[""15928989"", ""16346504"", ""9239963"", ""30369606"", ""1595617"", ""5633876"", ""25858295"", ""25628793"", ""13242763"", ""1780819""]","[0.847656, 0.84082, 0.837402, 0.833496, 0.832031, 0.830078, 0.829102, 0.828613, 0.828613, 0.827637]",1.0,1.0,1.0
dense,839,"[""1469751"", ""6219790"", ""8182950"", ""17327939"", ""13923069"", ""3858268"", ""18207615"", ""20646904"", ""13764090"", ""31715818""]","[0.874512, 0.858887, 0.851562, 0.840332, 0.838379, 0.834473, 0.830566, 0.826172, 0.825195, 0.82373]",1.0,1.0,1.0
dense,845,"[""9878167"", ""17741440"", ""29399239"", ""43054703"", ""2236768"", ""1049501"", ""36089763"", ""14853989"", ""11328820"", ""3330111""]","[0.906738, 0.900879, 0.897461, 0.885742, 0.883301, 0.882812, 0.882324, 0.878418, 0.87793, 0.868164]",0.63093,0.5,1.0
dense,847,"[""16787954"", ""4424888"", ""33835579"", ""16066726"", ""341324"", ""35079452"", ""22414304"", ""22908536"", ""21479231"", ""5284188""]","[0.86377, 0.830566, 0.830078, 0.827148, 0.822754, 0.821289, 0.821289, 0.820801, 0.820312, 0.820312]",1.0,1.0,1.0
dense,852,"[""13843341"", ""8190282"", ""474325"", ""40867854"", ""38735355"", ""25098790"", ""26611094"", ""34208005"", ""41161366"", ""14361849""]","[0.842285, 0.838867, 0.830566, 0.830566, 0.826172, 0.8125, 0.810059, 0.807129, 0.803223, 0.800781]",1.0,1.0,1.0
dense,859,"[""1982286"", ""22049489"", ""19644821"", ""825728"", ""12315072"", ""39929509"", ""8385277"", ""25576204"", ""3684342"", ""1921218""]","[0.860352, 0.858398, 0.848633, 0.845215, 0.844727, 0.84375, 0.842285, 0.842285, 0.840332, 0.839844]",1.0,1.0,1.0
dense,870,"[""4345757"", ""29947146"", ""11630388"", ""23967973"", ""35495268"", ""10463997"", ""13944805"", ""2158500"", ""195689316"", ""37583120""]","[0.833496, 0.810059, 0.809082, 0.808594, 0.805176, 0.804199, 0.802246, 0.802246, 0.800293, 0.799316]",0.30103,0.111111,1.0
dense,873,"[""4345757"", ""29025270"", ""13944805"", ""3315558"", ""29947146"", ""27686445"", ""27393799"", ""6042706"", ""6290112"", ""27123743""]","[0.822754, 0.817383, 0.817383, 0.816406, 0.813477, 0.808105, 0.800293, 0.797852, 0.796875, 0.794922]",0.473108,0.5,0.6
dense,879,"[""8426046"", ""20018321"", ""12642224"", ""26112624"", ""22623275"", ""1748921"", ""8512633"", ""31148090"", ""29863668"", ""44366096""]","[0.884766, 0.83252, 0.832031, 0.832031, 0.828613, 0.827148, 0.827148, 0.826172, 0.825195, 0.82373]",1.0,1.0,1.0
dense,880,"[""8426046"", ""12642224"", ""20725212"", ""18467982"", ""8327914"", ""26112624"", ""16927286"", ""24221369"", ""2566674"", ""31148090""]","[0.879883, 0.864746, 0.862793, 0.862305, 0.860352, 0.855957, 0.854492, 0.853516, 0.852051, 0.851562]",1.0,1.0,1.0
dense,882,"[""14803797"", ""6793674"", ""33684572"", ""5687200"", ""44624045"", ""18557974"", ""4463811"", ""44693226"", ""29947146"", ""12709184""]","[0.879395, 0.847656, 0.838867, 0.832031, 0.831543, 0.831055, 0.830566, 0.828125, 0.827637, 0.823242]",1.0,1.0,1.0
dense,887,"[""10482574"", ""4444861"", ""5849439"", ""3173489"", ""16712164"", ""33989422"", ""16630060"", ""25516011"", ""3840043"", ""9412420""]","[0.813477, 0.813477, 0.811523, 0.811035, 0.811035, 0.80957, 0.809082, 0.808105, 0.807617, 0.807617]",0.0,0.0,0.0
dense,903,"[""10648422"", ""5752492"", ""5372773"", ""15425958"", ""18938992"", ""9334631"", ""13231899"", ""195683603"", ""26068103"", ""7343711""]","[0.900879, 0.873535, 0.865234, 0.863281, 0.86084, 0.859375, 0.859375, 0.856934, 0.855957, 0.855469]",1.0,1.0,1.0
dense,904,"[""7370282"", ""2177022"", ""2603304"", ""13231899"", ""2248870"", ""11020556"", ""18042803"", ""15491404"", ""3720107"", ""3930020""]","[0.92041, 0.884277, 0.86377, 0.862793, 0.859863, 0.856934, 0.854492, 0.854492, 0.854004, 0.854004]",1.0,1.0,1.0
dense,907,"[""6923961"", ""21181273"", ""12513042"", ""17755060"", ""9226649"", ""26059876"", ""1387654"", ""4422868"", ""31682248"", ""26735905""]","[0.92041, 0.884766, 0.864258, 0.853027, 0.852051, 0.852051, 0.851562, 0.850586, 0.848633, 0.848145]",1.0,1.0,1.0
dense,911,"[""11254556"", ""14188138"", ""16208091"", ""12130690"", ""6625693"", ""10666475"", ""9113824"", ""58006489"", ""17755060"", ""6501747""]","[0.888672, 0.84375, 0.84082, 0.840332, 0.839355, 0.838379, 0.835449, 0.833496, 0.832031, 0.831055]",1.0,1.0,1.0
dense,913,"[""24150328"", ""8458567"", ""25328476"", ""56486733"", ""23286603"", ""9956893"", ""11238784"", ""22116439"", ""22478394"", ""30805636""]","[0.859863, 0.856934, 0.852051, 0.849121, 0.849121, 0.84668, 0.845703, 0.844727, 0.843262, 0.842773]",0.0,0.0,0.0
dense,914,"[""8458567"", ""56486733"", ""24150328"", ""25328476"", ""9956893"", ""22478394"", ""23286603"", ""11238784"", ""20659283"", ""36889513""]","[0.870117, 0.857422, 0.856934, 0.853516, 0.852539, 0.852051, 0.849609, 0.848145, 0.846191, 0.841797]",0.0,0.0,0.0
dense,921,"[""1642727"", ""2424794"", ""17691617"", ""2028532"", ""12205576"", ""57574395"", ""6647414"", ""50670403"", ""2242416"", ""32322418""]","[0.859375, 0.833496, 0.829102, 0.825684, 0.822266, 0.818848, 0.81543, 0.81543, 0.809082, 0.808105]",1.0,1.0,1.0
dense,922,"[""17077004"", ""22227889"", ""57121667"", ""28806780"", ""1259359"", ""24700152"", ""14395738"", ""708425"", ""5735492"", ""374902""]","[0.893066, 0.838867, 0.834961, 0.832031, 0.831055, 0.828613, 0.828613, 0.827637, 0.825684, 0.824219]",1.0,1.0,1.0
dense,936,"[""5483793"", ""23100962"", ""13823200"", ""28006126"", ""29015485"", ""2714623"", ""22059387"", ""8038329"", ""18834078"", ""20457190""]","[0.87793, 0.85498, 0.853027, 0.850098, 0.849121, 0.845703, 0.845703, 0.844727, 0.844727, 0.842773]",1.0,1.0,1.0
dense,956,"[""12956194"", ""3127341"", ""21754541"", ""3610282"", ""6061927"", ""3468459"", ""31107919"", ""6588614"", ""11090688"", ""20829129""]","[0.876953, 0.87207, 0.868164, 0.855957, 0.855469, 0.854492, 0.854004, 0.850098, 0.849121, 0.849121]",1.0,1.0,1.0
dense,957,"[""123859"", ""6308416"", ""16355392"", ""13492264"", ""22241778"", ""17934082"", ""16280642"", ""28207326"", ""21804115"", ""14965508""]","[0.837891, 0.82666, 0.825684, 0.817383, 0.815918, 0.814941, 0.813965, 0.810547, 0.809082, 0.808594]",1.0,1.0,1.0
dense,960,"[""8780599"", ""44624045"", ""12709184"", ""19460822"", ""43128141"", ""14803797"", ""12102963"", ""35495268"", ""11705328"", ""33409100""]","[0.907227, 0.836426, 0.833984, 0.830078, 0.82959, 0.828613, 0.828125, 0.825195, 0.824707, 0.823242]",1.0,1.0,1.0
dense,967,"[""8997410"", ""2119889"", ""7223604"", ""86694016"", ""18126445"", ""14178995"", ""9185195"", ""19004126"", ""22544171"", ""33792330""]","[0.897461, 0.87207, 0.846191, 0.841309, 0.838379, 0.836914, 0.836426, 0.833984, 0.833984, 0.833496]",1.0,1.0,1.0
dense,971,"[""6561200"", ""46695481"", ""28617573"", ""27873158"", ""27446873"", ""9764256"", ""7650066"", ""829646"", ""19140422"", ""5433667""]","[0.910645, 0.908691, 0.907715, 0.90332, 0.901367, 0.899902, 0.898926, 0.898926, 0.896484, 0.894531]",0.748676,0.5,1.0
dense,975,"[""10359591"", ""3866315"", ""4454788"", ""45401535"", ""2344892"", ""2844490"", ""23509113"", ""10029891"", ""4429118"", ""44724517""]","[0.855957, 0.853516, 0.852539, 0.849121, 0.849121, 0.848633, 0.848145, 0.848145, 0.847168, 0.84668]",0.0,0.0,0.0
dense,982,"[""2988714"", ""6422576"", ""8460275"", ""14637235"", ""38477436"", ""4138659"", ""20363389"", ""86231298"", ""24737389"", ""7042304""]","[0.86084, 0.836914, 0.833008, 0.830078, 0.82959, 0.827148, 0.825684, 0.825684, 0.825684, 0.82373]",1.0,1.0,1.0
dense,985,"[""6828370"", ""24294572"", ""16364639"", ""34071621"", ""16346504"", ""10024681"", ""15113221"", ""12652963"", ""42314147"", ""21521236""]","[0.885254, 0.874023, 0.865234, 0.856934, 0.856445, 0.854004, 0.852539, 0.851562, 0.849609, 0.84668]",1.0,1.0,1.0
dense,993,"[""16472469"", ""26118532"", ""25842866"", ""25787749"", ""14178995"", ""7848113"", ""928281"", ""1226452"", ""14446279"", ""4411655""]","[0.892578, 0.881348, 0.861816, 0.86084, 0.854492, 0.853027, 0.851074, 0.850586, 0.847656, 0.847168]",1.0,1.0,1.0
dense,1012,"[""9745001"", ""43122426"", ""26026009"", ""6751418"", ""37912677"", ""3619931"", ""26045237"", ""25452937"", ""37562370"", ""7098463""]","[0.924316, 0.890625, 0.884766, 0.873535, 0.870605, 0.822754, 0.811035, 0.806152, 0.803711, 0.802734]",1.0,1.0,1.0
dense,1014,"[""6277638"", ""1227277"", ""31324978"", ""6690087"", ""4658268"", ""13794374"", ""17195001"", ""2266471"", ""26045237"", ""1910120""]","[0.866699, 0.841309, 0.837891, 0.836914, 0.835938, 0.834961, 0.834473, 0.831543, 0.831055, 0.830566]",1.0,1.0,1.0
dense,1019,"[""1225513"", ""11603066"", ""1748921"", ""31844040"", ""21578627"", ""16128711"", ""25742205"", ""30303335"", ""13072112"", ""17553026""]","[0.858887, 0.858398, 0.843262, 0.839844, 0.838379, 0.837891, 0.836914, 0.835938, 0.835938, 0.835449]",0.63093,0.5,1.0
dense,1020,"[""10559501"", ""9433958"", ""2947124"", ""38376189"", ""5137019"", ""26731863"", ""12885341"", ""1970884"", ""37727521"", ""7820043""]","[0.900391, 0.890625, 0.878418, 0.871094, 0.86377, 0.858398, 0.856934, 0.855469, 0.855469, 0.854004]",0.63093,0.5,1.0
dense,1021,"[""10559501"", ""9433958"", ""2947124"", ""38376189"", ""5137019"", ""26731863"", ""1970884"", ""12885341"", ""37727521"", ""30437264""]","[0.902832, 0.884766, 0.875488, 0.864746, 0.862793, 0.855469, 0.85498, 0.854492, 0.853027, 0.852539]",0.63093,0.5,1.0
dense,1024,"[""4421547"", ""39462488"", ""31514338"", ""18676539"", ""8494570"", ""42520882"", ""4993011"", ""641786"", ""6812319"", ""1921218""]","[0.850586, 0.850098, 0.850098, 0.848145, 0.847168, 0.846191, 0.846191, 0.846191, 0.845215, 0.844238]",0.0,0.0,0.0
dense,1029,"[""11899391"", ""13923140"", ""2388819"", ""13940200"", ""7115651"", ""21185923"", ""33535222"", ""38502066"", ""266641"", ""22852120""]","[0.917969, 0.908691, 0.897461, 0.881348, 0.873535, 0.873047, 0.869629, 0.867676, 0.867676, 0.865234]",0.967468,1.0,1.0
dense,1041,"[""18694784"", ""15778034"", ""11844791"", ""2817000"", ""9451052"", ""16626264"", ""18038955"", ""406733"", ""9881829"", ""5966635""]","[0.911133, 0.907227, 0.900879, 0.898926, 0.897949, 0.893066, 0.883301, 0.879883, 0.879883, 0.875]",0.218407,0.166667,0.5
dense,1049,"[""8925851"", ""12486491"", ""24737389"", ""8083310"", ""14019636"", ""14178995"", ""45143088"", ""9178310"", ""84244109"", ""6670101""]","[0.86084, 0.831055, 0.827637, 0.821289, 0.816895, 0.815918, 0.813965, 0.813965, 0.813477, 0.813477]",0.63093,0.5,1.0
dense,1062,"[""20381484"", ""25748308"", ""32985041"", ""14972169"", ""13823200"", ""23100962"", ""2316374"", ""15215393"", ""14171859"", ""25488034""]","[0.900879, 0.875, 0.85791, 0.848145, 0.843262, 0.842285, 0.840332, 0.838867, 0.838867, 0.838379]",1.0,1.0,1.0
dense,1086,"[""39281140"", ""22057077"", ""5260382"", ""6083952"", ""24082820"", ""12039953"", ""3981244"", ""2436602"", ""1887056"", ""5691302""]","[0.90332, 0.813477, 0.810547, 0.80957, 0.808105, 0.805664, 0.805664, 0.804199, 0.802734, 0.802246]",1.0,1.0,1.0
dense,1088,"[""37549932"", ""4323425"", ""14863011"", ""33638477"", ""42731834"", ""34439544"", ""11255504"", ""8496132"", ""6923961"", ""23895668""]","[0.881836, 0.876465, 0.852539, 0.850098, 0.847656, 0.84668, 0.844238, 0.842285, 0.842285, 0.842285]",1.0,1.0,1.0
dense,1089,"[""17628888"", ""23577014"", ""7915836"", ""86231298"", ""21948782"", ""6788835"", ""21114100"", ""6455142"", ""25901598"", ""3748310""]","[0.912598, 0.870117, 0.864258, 0.855957, 0.848145, 0.84082, 0.836914, 0.833984, 0.833008, 0.833008]",1.0,1.0,1.0
dense,1099,"[""21557614"", ""43629704"", ""7662206"", ""5698494"", ""30981192"", ""4687948"", ""24005548"", ""7454794"", ""6212802"", ""22420524""]","[0.850098, 0.849609, 0.841309, 0.835449, 0.831543, 0.831543, 0.82666, 0.826172, 0.82373, 0.823242]",0.5,0.333333,1.0
dense,1100,"[""21557614"", ""22420524"", ""30981192"", ""24005548"", ""43629704"", ""7662206"", ""5698494"", ""13933299"", ""9617381"", ""4687948""]","[0.844727, 0.835449, 0.833008, 0.833008, 0.832031, 0.831543, 0.830566, 0.827637, 0.82666, 0.824707]",0.356207,0.166667,1.0
dense,1104,"[""3898784"", ""34338075"", ""4910408"", ""16760369"", ""19308127"", ""9813098"", ""37619697"", ""44384384"", ""44827480"", ""32328114""]","[0.876465, 0.850586, 0.849121, 0.845703, 0.84375, 0.841797, 0.841309, 0.839844, 0.838867, 0.835938]",1.0,1.0,1.0
